,Date,Ticker,Transaction,Transaction Price,Number of shares,Transaction Cost,Close,Net Shares,Cummulative Shares,Avg Price per Share,Cummulative Contributions,Daily Balance,Unrealized Gains(Losses)
251,2013-03-06,AAPL,,,0.0,,60.81,-0.0,100.0,77.8,7780.0,6081.0,-1699.0
252,2013-03-07,AAPL,,,0.0,,61.51,-0.0,100.0,77.8,7780.0,6151.0,-1629.0
253,2013-03-08,AAPL,,,0.0,,61.67,-0.0,100.0,77.8,7780.0,6167.0,-1613.0
254,2013-03-11,AAPL,,,0.0,,62.55,-0.0,100.0,77.8,7780.0,6255.0,-1525.0
255,2013-03-12,AAPL,,,0.0,,61.2,-0.0,100.0,77.8,7780.0,6120.0,-1660.0
256,2013-03-13,AAPL,,,0.0,,61.19,-0.0,100.0,77.8,7780.0,6119.0,-1661.0
257,2013-03-14,AAPL,,,0.0,,61.79,-0.0,100.0,77.8,7780.0,6179.0,-1601.0
258,2013-03-15,AAPL,,,0.0,,63.38,-0.0,100.0,77.8,7780.0,6338.0,-1442.0
259,2013-03-18,AAPL,,,0.0,,65.1,-0.0,100.0,77.8,7780.0,6509.999999999999,-1270.000000000001
260,2013-03-19,AAPL,,,0.0,,64.93,-0.0,100.0,77.8,7780.0,6493.000000000001,-1286.999999999999
261,2013-03-20,AAPL,,,0.0,,64.58,-0.0,100.0,77.8,7780.0,6458.0,-1322.0
262,2013-03-21,AAPL,,,0.0,,64.68,-0.0,100.0,77.8,7780.0,6468.000000000001,-1311.999999999999
263,2013-03-22,AAPL,,,0.0,,65.99,-0.0,100.0,77.8,7780.0,6598.999999999999,-1181.000000000001
264,2013-03-25,AAPL,,,0.0,,66.23,-0.0,100.0,77.8,7780.0,6623.0,-1157.0
265,2013-03-26,AAPL,,,0.0,,65.88,-0.0,100.0,77.8,7780.0,6588.0,-1192.0
266,2013-03-27,AAPL,,,0.0,,64.58,-0.0,100.0,77.8,7780.0,6458.0,-1322.0
267,2013-03-28,AAPL,,,0.0,,63.24,-0.0,100.0,77.8,7780.0,6324.0,-1456.0
268,2013-04-01,AAPL,B,60.57,100.0,6057.0,61.27,100.0,200.0,69.185,13837.0,12254.0,-1583.0
269,2013-04-02,AAPL,,,0.0,,61.4,-0.0,200.0,69.185,13837.0,12280.0,-1557.0
270,2013-04-03,AAPL,,,0.0,,61.71,-0.0,200.0,69.185,13837.0,12342.0,-1495.0
271,2013-04-04,AAPL,,,0.0,,61.1,-0.0,200.0,69.185,13837.0,12220.0,-1617.0
272,2013-04-05,AAPL,,,0.0,,60.46,-0.0,200.0,69.185,13837.0,12092.0,-1745.0
273,2013-04-08,AAPL,,,0.0,,60.89,-0.0,200.0,69.185,13837.0,12178.0,-1659.0
274,2013-04-09,AAPL,,,0.0,,61.0,-0.0,200.0,69.185,13837.0,12200.0,-1637.0
275,2013-04-10,AAPL,,,0.0,,62.24,-0.0,200.0,69.185,13837.0,12448.0,-1389.0
276,2013-04-11,AAPL,,,0.0,,62.05,-0.0,200.0,69.185,13837.0,12410.0,-1427.0
277,2013-04-12,AAPL,,,0.0,,61.4,-0.0,200.0,69.185,13837.0,12280.0,-1557.0
278,2013-04-15,AAPL,,,0.0,,59.98,-0.0,200.0,69.185,13837.0,11996.0,-1841.0
279,2013-04-16,AAPL,,,0.0,,60.89,-0.0,200.0,69.185,13837.0,12178.0,-1659.0
280,2013-04-17,AAPL,,,0.0,,57.54,-0.0,200.0,69.185,13837.0,11508.0,-2329.0
281,2013-04-18,AAPL,,,0.0,,56.01,-0.0,200.0,69.185,13837.0,11202.0,-2635.0
282,2013-04-19,AAPL,,,0.0,,55.79,-0.0,200.0,69.185,13837.0,11158.0,-2679.0
283,2013-04-22,AAPL,,,0.0,,56.95,-0.0,200.0,69.185,13837.0,11390.0,-2447.0
284,2013-04-23,AAPL,,,0.0,,58.02,-0.0,200.0,69.185,13837.0,11604.0,-2233.0
285,2013-04-24,AAPL,,,0.0,,57.92,-0.0,200.0,69.185,13837.0,11584.0,-2253.0
286,2013-04-25,AAPL,,,0.0,,58.34,-0.0,200.0,69.185,13837.0,11668.0,-2169.0
287,2013-04-26,AAPL,,,0.0,,59.6,-0.0,200.0,69.185,13837.0,11920.0,-1917.0
288,2013-04-29,AAPL,,,0.0,,61.45,-0.0,200.0,69.185,13837.0,12290.0,-1547.0
289,2013-04-30,AAPL,,,0.0,,63.25,-0.0,200.0,69.185,13837.0,12650.0,-1187.0
290,2013-05-01,AAPL,,,0.0,,62.76,-0.0,200.0,69.185,13837.0,12552.0,-1285.0
291,2013-05-02,AAPL,,,0.0,,63.65,-0.0,200.0,69.185,13837.0,12730.0,-1107.0
292,2013-05-03,AAPL,,,0.0,,64.28,-0.0,200.0,69.185,13837.0,12856.0,-981.0
293,2013-05-06,AAPL,,,0.0,,65.82,-0.0,200.0,69.185,13837.0,13163.999999999998,-673.0000000000018
294,2013-05-07,AAPL,,,0.0,,65.52,-0.0,200.0,69.185,13837.0,13104.0,-733.0
295,2013-05-08,AAPL,,,0.0,,66.26,-0.0,200.0,69.185,13837.0,13252.000000000002,-584.9999999999982
296,2013-05-09,AAPL,,,0.0,,65.25,-0.0,200.0,69.185,13837.0,13050.0,-787.0
297,2013-05-10,AAPL,,,0.0,,64.71,-0.0,200.0,69.185,13837.0,12941.999999999998,-895.0000000000018
298,2013-05-13,AAPL,,,0.0,,64.96,-0.0,200.0,69.185,13837.0,12991.999999999998,-845.0000000000018
299,2013-05-14,AAPL,,,0.0,,63.41,-0.0,200.0,69.185,13837.0,12682.0,-1155.0
300,2013-05-15,AAPL,,,0.0,,61.26,-0.0,200.0,69.185,13837.0,12252.0,-1585.0
301,2013-05-16,AAPL,,,0.0,,62.08,-0.0,200.0,69.185,13837.0,12416.0,-1421.0
302,2013-05-17,AAPL,,,0.0,,61.89,-0.0,200.0,69.185,13837.0,12378.0,-1459.0
303,2013-05-20,AAPL,,,0.0,,63.28,-0.0,200.0,69.185,13837.0,12656.0,-1181.0
304,2013-05-21,AAPL,,,0.0,,62.81,-0.0,200.0,69.185,13837.0,12562.0,-1275.0
305,2013-05-22,AAPL,,,0.0,,63.05,-0.0,200.0,69.185,13837.0,12610.0,-1227.0
306,2013-05-23,AAPL,,,0.0,,63.16,-0.0,200.0,69.185,13837.0,12632.0,-1205.0
307,2013-05-24,AAPL,,,0.0,,63.59,-0.0,200.0,69.185,13837.0,12718.0,-1119.0
308,2013-05-28,AAPL,,,0.0,,63.06,-0.0,200.0,69.185,13837.0,12612.0,-1225.0
309,2013-05-29,AAPL,,,0.0,,63.56,-0.0,200.0,69.185,13837.0,12712.0,-1125.0
310,2013-05-30,AAPL,,,0.0,,64.51,-0.0,200.0,69.185,13837.0,12902.000000000002,-934.9999999999982
311,2013-05-31,AAPL,,,0.0,,64.25,-0.0,200.0,69.185,13837.0,12850.0,-987.0
312,2013-06-03,AAPL,,,0.0,,64.39,-0.0,200.0,69.185,13837.0,12878.0,-959.0
313,2013-06-04,AAPL,,,0.0,,64.19,-0.0,200.0,69.185,13837.0,12838.0,-999.0
314,2013-06-05,AAPL,,,0.0,,63.59,-0.0,200.0,69.185,13837.0,12718.0,-1119.0
315,2013-06-06,AAPL,,,0.0,,62.64,-0.0,200.0,69.185,13837.0,12528.0,-1309.0
316,2013-06-07,AAPL,,,0.0,,63.12,-0.0,200.0,69.185,13837.0,12624.0,-1213.0
317,2013-06-10,AAPL,,,0.0,,62.7,-0.0,200.0,69.185,13837.0,12540.0,-1297.0
318,2013-06-11,AAPL,,,0.0,,62.51,-0.0,200.0,69.185,13837.0,12502.0,-1335.0
319,2013-06-12,AAPL,,,0.0,,61.74,-0.0,200.0,69.185,13837.0,12348.0,-1489.0
320,2013-06-13,AAPL,,,0.0,,62.28,-0.0,200.0,69.185,13837.0,12456.0,-1381.0
321,2013-06-14,AAPL,,,0.0,,61.44,-0.0,200.0,69.185,13837.0,12288.0,-1549.0
322,2013-06-17,AAPL,,,0.0,,61.71,-0.0,200.0,69.185,13837.0,12342.0,-1495.0
323,2013-06-18,AAPL,,,0.0,,61.68,-0.0,200.0,69.185,13837.0,12336.0,-1501.0
324,2013-06-19,AAPL,,,0.0,,60.43,-0.0,200.0,69.185,13837.0,12086.0,-1751.0
325,2013-06-20,AAPL,,,0.0,,59.55,-0.0,200.0,69.185,13837.0,11910.0,-1927.0
326,2013-06-21,AAPL,,,0.0,,59.07,-0.0,200.0,69.185,13837.0,11814.0,-2023.0
327,2013-06-24,AAPL,,,0.0,,57.51,-0.0,200.0,69.185,13837.0,11502.0,-2335.0
328,2013-06-25,AAPL,,,0.0,,57.52,-0.0,200.0,69.185,13837.0,11504.0,-2333.0
329,2013-06-26,AAPL,,,0.0,,56.87,-0.0,200.0,69.185,13837.0,11374.0,-2463.0
330,2013-06-27,AAPL,,,0.0,,56.25,-0.0,200.0,69.185,13837.0,11250.0,-2587.0
331,2013-06-28,AAPL,,,0.0,,56.65,-0.0,200.0,69.185,13837.0,11330.0,-2507.0
332,2013-07-01,AAPL,,,0.0,,58.46,-0.0,200.0,69.185,13837.0,11692.0,-2145.0
333,2013-07-02,AAPL,,,0.0,,59.78,-0.0,200.0,69.185,13837.0,11956.0,-1881.0
334,2013-07-03,AAPL,,,0.0,,60.11,-0.0,200.0,69.185,13837.0,12022.0,-1815.0
335,2013-07-05,AAPL,,,0.0,,59.63,-0.0,200.0,69.185,13837.0,11926.0,-1911.0
336,2013-07-08,AAPL,,,0.0,,59.29,-0.0,200.0,69.185,13837.0,11858.0,-1979.0
337,2013-07-09,AAPL,,,0.0,,60.34,-0.0,200.0,69.185,13837.0,12068.0,-1769.0
338,2013-07-10,AAPL,,,0.0,,60.1,-0.0,200.0,69.185,13837.0,12020.0,-1817.0
339,2013-07-11,AAPL,,,0.0,,61.04,-0.0,200.0,69.185,13837.0,12208.0,-1629.0
340,2013-07-12,AAPL,,,0.0,,60.93,-0.0,200.0,69.185,13837.0,12186.0,-1651.0
341,2013-07-15,AAPL,,,0.0,,61.06,-0.0,200.0,69.185,13837.0,12212.0,-1625.0
342,2013-07-16,AAPL,,,0.0,,61.46,-0.0,200.0,69.185,13837.0,12292.0,-1545.0
343,2013-07-17,AAPL,,,0.0,,61.47,-0.0,200.0,69.185,13837.0,12294.0,-1543.0
344,2013-07-18,AAPL,,,0.0,,61.68,-0.0,200.0,69.185,13837.0,12336.0,-1501.0
345,2013-07-19,AAPL,,,0.0,,60.71,-0.0,200.0,69.185,13837.0,12142.0,-1695.0
346,2013-07-22,AAPL,,,0.0,,60.9,-0.0,200.0,69.185,13837.0,12180.0,-1657.0
347,2013-07-23,AAPL,,,0.0,,59.86,-0.0,200.0,69.185,13837.0,11972.0,-1865.0
348,2013-07-24,AAPL,,,0.0,,62.93,-0.0,200.0,69.185,13837.0,12586.0,-1251.0
349,2013-07-25,AAPL,,,0.0,,62.64,-0.0,200.0,69.185,13837.0,12528.0,-1309.0
350,2013-07-26,AAPL,,,0.0,,63.0,-0.0,200.0,69.185,13837.0,12600.0,-1237.0
351,2013-07-29,AAPL,,,0.0,,63.97,-0.0,200.0,69.185,13837.0,12794.0,-1043.0
352,2013-07-30,AAPL,,,0.0,,64.76,-0.0,200.0,69.185,13837.0,12952.000000000002,-884.9999999999982
353,2013-07-31,AAPL,,,0.0,,64.65,-0.0,200.0,69.185,13837.0,12930.000000000002,-906.9999999999982
354,2013-08-01,AAPL,,,0.0,,65.24,-0.0,200.0,69.185,13837.0,13047.999999999998,-789.0000000000018
355,2013-08-02,AAPL,,,0.0,,66.08,-0.0,200.0,69.185,13837.0,13216.0,-621.0
356,2013-08-05,AAPL,,,0.0,,67.06,-0.0,200.0,69.185,13837.0,13412.0,-425.0
357,2013-08-06,AAPL,,,0.0,,66.46,-0.0,200.0,69.185,13837.0,13291.999999999998,-545.0000000000018
358,2013-08-07,AAPL,,,0.0,,66.43,-0.0,200.0,69.185,13837.0,13286.000000000002,-550.9999999999982
359,2013-08-08,AAPL,,,0.0,,65.86,-0.0,200.0,69.185,13837.0,13172.0,-665.0
360,2013-08-09,AAPL,,,0.0,,64.92,-0.0,200.0,69.185,13837.0,12984.0,-853.0
361,2013-08-12,AAPL,,,0.0,,66.77,-0.0,200.0,69.185,13837.0,13354.0,-483.0
362,2013-08-13,AAPL,,,0.0,,69.94,-0.0,200.0,69.185,13837.0,13988.0,151.0
363,2013-08-14,AAPL,,,0.0,,71.21,-0.0,200.0,69.185,13837.0,14241.999999999998,404.9999999999982
364,2013-08-15,AAPL,,,0.0,,71.13,-0.0,200.0,69.185,13837.0,14226.0,389.0
365,2013-08-16,AAPL,,,0.0,,71.76,-0.0,200.0,69.185,13837.0,14352.000000000002,515.0000000000018
366,2013-08-19,AAPL,,,0.0,,72.53,-0.0,200.0,69.185,13837.0,14506.0,669.0
367,2013-08-20,AAPL,,,0.0,,71.58,-0.0,200.0,69.185,13837.0,14316.0,479.0
368,2013-08-21,AAPL,,,0.0,,71.77,-0.0,200.0,69.185,13837.0,14354.0,517.0
369,2013-08-22,AAPL,,,0.0,,71.85,-0.0,200.0,69.185,13837.0,14369.999999999998,532.9999999999982
370,2013-08-23,AAPL,,,0.0,,71.57,-0.0,200.0,69.185,13837.0,14313.999999999998,476.9999999999982
371,2013-08-26,AAPL,,,0.0,,71.85,-0.0,200.0,69.185,13837.0,14369.999999999998,532.9999999999982
372,2013-08-27,AAPL,,,0.0,,69.8,-0.0,200.0,69.185,13837.0,13960.0,123.0
373,2013-08-28,AAPL,,,0.0,,70.13,-0.0,200.0,69.185,13837.0,14026.0,189.0
374,2013-08-29,AAPL,,,0.0,,70.24,-0.0,200.0,69.185,13837.0,14047.999999999998,210.99999999999818
375,2013-08-30,AAPL,,,0.0,,69.6,-0.0,200.0,69.185,13837.0,13919.999999999998,82.99999999999818
376,2013-09-03,AAPL,,,0.0,,69.8,-0.0,200.0,69.185,13837.0,13960.0,123.0
377,2013-09-04,AAPL,,,0.0,,71.24,-0.0,200.0,69.185,13837.0,14247.999999999998,410.9999999999982
378,2013-09-05,AAPL,,,0.0,,70.75,-0.0,200.0,69.185,13837.0,14150.0,313.0
379,2013-09-06,AAPL,,,0.0,,71.17,-0.0,200.0,69.185,13837.0,14234.0,397.0
380,2013-09-09,AAPL,,,0.0,,72.31,-0.0,200.0,69.185,13837.0,14462.0,625.0
381,2013-09-10,AAPL,,,0.0,,70.66,-0.0,200.0,69.185,13837.0,14132.0,295.0
382,2013-09-11,AAPL,,,0.0,,66.82,-0.0,200.0,69.185,13837.0,13363.999999999998,-473.0000000000018
383,2013-09-12,AAPL,,,0.0,,67.53,-0.0,200.0,69.185,13837.0,13506.0,-331.0
384,2013-09-13,AAPL,,,0.0,,66.41,-0.0,200.0,69.185,13837.0,13282.0,-555.0
385,2013-09-16,AAPL,,,0.0,,64.3,-0.0,200.0,69.185,13837.0,12860.0,-977.0
386,2013-09-17,AAPL,,,0.0,,65.05,-0.0,200.0,69.185,13837.0,13010.0,-827.0
387,2013-09-18,AAPL,,,0.0,,66.38,-0.0,200.0,69.185,13837.0,13276.0,-561.0
388,2013-09-19,AAPL,,,0.0,,67.47,-0.0,200.0,69.185,13837.0,13494.0,-343.0
389,2013-09-20,AAPL,,,0.0,,66.77,-0.0,200.0,69.185,13837.0,13354.0,-483.0
390,2013-09-23,AAPL,,,0.0,,70.09,-0.0,200.0,69.185,13837.0,14018.0,181.0
391,2013-09-23,TSLA,B,189.9,100.0,18990.0,181.11,100.0,100.0,189.9,18990.0,18111.0,-879.0
392,2013-09-24,AAPL,,,0.0,,69.87,-0.0,200.0,69.185,13837.0,13974.0,137.0
393,2013-09-24,TSLA,,,0.0,,182.33,-0.0,100.0,189.9,18990.0,18233.0,-757.0
394,2013-09-25,TSLA,,,0.0,,185.24,-0.0,100.0,189.9,18990.0,18524.0,-466.0
395,2013-09-25,AAPL,,,0.0,,68.79,-0.0,200.0,69.185,13837.0,13758.000000000002,-78.99999999999818
396,2013-09-26,AAPL,,,0.0,,69.46,-0.0,200.0,69.185,13837.0,13891.999999999998,54.99999999999818
397,2013-09-26,TSLA,,,0.0,,188.64,-0.0,100.0,189.9,18990.0,18864.0,-126.0
398,2013-09-27,AAPL,,,0.0,,68.96,-0.0,200.0,69.185,13837.0,13791.999999999998,-45.00000000000182
399,2013-09-27,TSLA,,,0.0,,190.9,-0.0,100.0,189.9,18990.0,19090.0,100.0
400,2013-09-30,TSLA,,,0.0,,193.37,-0.0,100.0,189.9,18990.0,19337.0,347.0
401,2013-09-30,AAPL,,,0.0,,68.11,-0.0,200.0,69.185,13837.0,13622.0,-215.0
402,2013-10-01,TSLA,,,0.0,,193.0,-0.0,100.0,189.9,18990.0,19300.0,310.0
403,2013-10-01,AAPL,,,0.0,,69.71,-0.0,200.0,69.185,13837.0,13941.999999999998,104.99999999999818
404,2013-10-02,TSLA,,,0.0,,180.95,-0.0,100.0,189.9,18990.0,18095.0,-895.0
405,2013-10-02,AAPL,,,0.0,,69.94,-0.0,200.0,69.185,13837.0,13988.0,151.0
406,2013-10-03,TSLA,,,0.0,,173.31,-0.0,100.0,189.9,18990.0,17331.0,-1659.0
407,2013-10-03,AAPL,,,0.0,,69.06,-0.0,200.0,69.185,13837.0,13812.0,-25.0
408,2013-10-04,AAPL,,,0.0,,69.0,-0.0,200.0,69.185,13837.0,13800.0,-37.0
409,2013-10-04,TSLA,,,0.0,,180.98,-0.0,100.0,189.9,18990.0,18098.0,-892.0
410,2013-10-07,AAPL,,,0.0,,69.68,-0.0,200.0,69.185,13837.0,13936.000000000002,99.00000000000182
411,2013-10-07,TSLA,,,0.0,,183.07,-0.0,100.0,189.9,18990.0,18307.0,-683.0
412,2013-10-08,AAPL,,,0.0,,68.71,-0.0,200.0,69.185,13837.0,13741.999999999998,-95.00000000000182
413,2013-10-08,TSLA,,,0.0,,174.73,-0.0,100.0,189.9,18990.0,17473.0,-1517.0
414,2013-10-09,AAPL,,,0.0,,69.51,-0.0,200.0,69.185,13837.0,13902.000000000002,65.00000000000182
415,2013-10-09,TSLA,,,0.0,,168.78,-0.0,100.0,189.9,18990.0,16878.0,-2112.0
416,2013-10-10,TSLA,,,0.0,,172.93,-0.0,100.0,189.9,18990.0,17293.0,-1697.0
417,2013-10-10,AAPL,,,0.0,,69.95,-0.0,200.0,69.185,13837.0,13990.0,153.0
418,2013-10-11,AAPL,,,0.0,,70.4,-0.0,200.0,69.185,13837.0,14080.000000000002,243.00000000000182
419,2013-10-11,TSLA,,,0.0,,178.7,-0.0,100.0,189.9,18990.0,17870.0,-1120.0
420,2013-10-14,TSLA,,,0.0,,179.72,-0.0,100.0,189.9,18990.0,17972.0,-1018.0
421,2013-10-14,AAPL,,,0.0,,70.86,-0.0,200.0,69.185,13837.0,14172.0,335.0
422,2013-10-15,AAPL,,,0.0,,71.24,-0.0,200.0,69.185,13837.0,14247.999999999998,410.9999999999982
423,2013-10-15,TSLA,,,0.0,,183.94,-0.0,100.0,189.9,18990.0,18394.0,-596.0
424,2013-10-16,AAPL,,,0.0,,71.59,-0.0,200.0,69.185,13837.0,14318.0,481.0
425,2013-10-16,TSLA,,,0.0,,183.56,-0.0,100.0,189.9,18990.0,18356.0,-634.0
426,2013-10-17,TSLA,,,0.0,,182.8,-0.0,100.0,189.9,18990.0,18280.0,-710.0
427,2013-10-17,AAPL,,,0.0,,72.07,-0.0,200.0,69.185,13837.0,14413.999999999998,576.9999999999982
428,2013-10-18,AAPL,,,0.0,,72.7,-0.0,200.0,69.185,13837.0,14540.0,703.0
429,2013-10-18,TSLA,,,0.0,,183.4,-0.0,100.0,189.9,18990.0,18340.0,-650.0
430,2013-10-21,TSLA,,,0.0,,172.6,-0.0,100.0,189.9,18990.0,17260.0,-1730.0
431,2013-10-21,AAPL,,,0.0,,74.48,-0.0,200.0,69.185,13837.0,14896.0,1059.0
432,2013-10-22,AAPL,,,0.0,,74.27,-0.0,200.0,69.185,13837.0,14854.0,1017.0
433,2013-10-22,TSLA,,,0.0,,171.54,-0.0,100.0,189.9,18990.0,17154.0,-1836.0
434,2013-10-23,TSLA,,,0.0,,164.5,-0.0,100.0,189.9,18990.0,16450.0,-2540.0
435,2013-10-23,AAPL,,,0.0,,74.99,-0.0,200.0,69.185,13837.0,14997.999999999998,1160.9999999999982
436,2013-10-24,TSLA,,,0.0,,173.15,-0.0,100.0,189.9,18990.0,17315.0,-1675.0
437,2013-10-24,AAPL,,,0.0,,75.99,-0.0,200.0,69.185,13837.0,15197.999999999998,1360.9999999999982
438,2013-10-25,TSLA,,,0.0,,169.66,-0.0,100.0,189.9,18990.0,16966.0,-2024.0
439,2013-10-25,AAPL,,,0.0,,75.14,-0.0,200.0,69.185,13837.0,15028.0,1191.0
440,2013-10-28,AAPL,,,0.0,,75.7,-0.0,200.0,69.185,13837.0,15140.0,1303.0
441,2013-10-28,TSLA,,,0.0,,162.86,-0.0,100.0,189.9,18990.0,16286.000000000002,-2703.999999999998
442,2013-10-29,TSLA,,,0.0,,164.47,-0.0,100.0,189.9,18990.0,16447.0,-2543.0
443,2013-10-29,AAPL,,,0.0,,73.81,-0.0,200.0,69.185,13837.0,14762.0,925.0
444,2013-10-30,AAPL,,,0.0,,74.99,-0.0,200.0,69.185,13837.0,14997.999999999998,1160.9999999999982
445,2013-10-30,TSLA,,,0.0,,159.22,-0.0,100.0,189.9,18990.0,15922.0,-3068.0
446,2013-10-31,TSLA,,,0.0,,159.94,-0.0,100.0,189.9,18990.0,15994.0,-2996.0
447,2013-10-31,AAPL,,,0.0,,74.67,-0.0,200.0,69.185,13837.0,14934.0,1097.0
448,2013-11-01,AAPL,,,0.0,,74.29,-0.0,200.0,69.185,13837.0,14858.000000000002,1021.0000000000018
449,2013-11-01,TSLA,,,0.0,,162.17,-0.0,100.0,189.9,18990.0,16216.999999999998,-2773.000000000002
450,2013-11-04,TSLA,,,0.0,,175.2,-0.0,100.0,189.9,18990.0,17520.0,-1470.0
451,2013-11-04,AAPL,,,0.0,,75.25,-0.0,200.0,69.185,13837.0,15050.0,1213.0
452,2013-11-05,AAPL,,,0.0,,75.06,-0.0,200.0,69.185,13837.0,15012.0,1175.0
453,2013-11-05,TSLA,,,0.0,,176.81,-0.0,100.0,189.9,18990.0,17681.0,-1309.0
454,2013-11-06,AAPL,,,0.0,,74.42,-0.0,200.0,69.185,13837.0,14884.0,1047.0
455,2013-11-06,TSLA,,,0.0,,151.16,-0.0,100.0,189.9,18990.0,15116.0,-3874.0
456,2013-11-07,AAPL,,,0.0,,73.21,-0.0,200.0,69.185,13837.0,14641.999999999998,804.9999999999982
457,2013-11-07,TSLA,,,0.0,,139.77,-0.0,100.0,189.9,18990.0,13977.000000000002,-5012.999999999998
458,2013-11-08,AAPL,,,0.0,,74.37,-0.0,200.0,69.185,13837.0,14874.0,1037.0
459,2013-11-08,TSLA,,,0.0,,137.95,-0.0,100.0,189.9,18990.0,13794.999999999998,-5195.000000000002
460,2013-11-11,TSLA,,,0.0,,144.7,-0.0,100.0,189.9,18990.0,14469.999999999998,-4520.000000000002
461,2013-11-11,AAPL,,,0.0,,74.15,-0.0,200.0,69.185,13837.0,14830.000000000002,993.0000000000018
462,2013-11-12,TSLA,,,0.0,,137.8,-0.0,100.0,189.9,18990.0,13780.000000000002,-5209.999999999998
463,2013-11-12,AAPL,,,0.0,,74.29,-0.0,200.0,69.185,13837.0,14858.000000000002,1021.0000000000018
464,2013-11-13,TSLA,,,0.0,,138.7,-0.0,100.0,189.9,18990.0,13869.999999999998,-5120.000000000002
465,2013-11-13,AAPL,,,0.0,,74.38,-0.0,200.0,69.185,13837.0,14876.0,1039.0
466,2013-11-14,AAPL,,,0.0,,75.45,-0.0,200.0,69.185,13837.0,15090.0,1253.0
467,2013-11-14,TSLA,,,0.0,,137.6,-0.0,100.0,189.9,18990.0,13760.0,-5230.0
468,2013-11-15,TSLA,,,0.0,,135.45,-0.0,100.0,189.9,18990.0,13544.999999999998,-5445.000000000002
469,2013-11-15,AAPL,,,0.0,,75.0,-0.0,200.0,69.185,13837.0,15000.0,1163.0
470,2013-11-18,TSLA,S,122.38,75.0,9178.5,121.58,-75.0,25.0,189.9,4747.5,3039.5,-1708.0
471,2013-11-18,AAPL,,,0.0,,74.09,-0.0,200.0,69.185,13837.0,14818.0,981.0
472,2013-11-19,AAPL,,,0.0,,74.22,-0.0,200.0,69.185,13837.0,14844.0,1007.0
473,2013-11-19,TSLA,,,0.0,,126.09,-0.0,25.0,189.9,4747.5,3152.25,-1595.25
474,2013-11-20,AAPL,,,0.0,,73.57,-0.0,200.0,69.185,13837.0,14713.999999999998,876.9999999999982
475,2013-11-20,TSLA,,,0.0,,121.11,-0.0,25.0,189.9,4747.5,3027.75,-1719.75
476,2013-11-21,TSLA,,,0.0,,122.1,-0.0,25.0,189.9,4747.5,3052.5,-1695.0
477,2013-11-21,AAPL,,,0.0,,74.45,-0.0,200.0,69.185,13837.0,14890.0,1053.0
478,2013-11-22,AAPL,,,0.0,,74.26,-0.0,200.0,69.185,13837.0,14852.000000000002,1015.0000000000018
479,2013-11-22,TSLA,,,0.0,,121.38,-0.0,25.0,189.9,4747.5,3034.5,-1713.0
480,2013-11-25,AAPL,,,0.0,,74.82,-0.0,200.0,69.185,13837.0,14963.999999999998,1126.9999999999982
481,2013-11-25,TSLA,,,0.0,,120.84,-0.0,25.0,189.9,4747.5,3021.0,-1726.5
482,2013-11-26,AAPL,,,0.0,,76.2,-0.0,200.0,69.185,13837.0,15240.0,1403.0
483,2013-11-26,TSLA,,,0.0,,120.5,-0.0,25.0,189.9,4747.5,3012.5,-1735.0
484,2013-11-27,AAPL,,,0.0,,77.99,-0.0,200.0,69.185,13837.0,15597.999999999998,1760.9999999999982
485,2013-11-27,TSLA,,,0.0,,126.94,-0.0,25.0,189.9,4747.5,3173.5,-1574.0
486,2013-11-29,AAPL,,,0.0,,79.44,-0.0,200.0,69.185,13837.0,15888.0,2051.0
487,2013-11-29,TSLA,,,0.0,,127.28,-0.0,25.0,189.9,4747.5,3182.0,-1565.5
488,2013-12-02,AAPL,,,0.0,,78.75,-0.0,200.0,69.185,13837.0,15750.0,1913.0
489,2013-12-02,TSLA,,,0.0,,124.17,-0.0,25.0,189.9,4747.5,3104.25,-1643.25
490,2013-12-03,TSLA,,,0.0,,144.7,-0.0,25.0,189.9,4747.5,3617.4999999999995,-1130.0000000000005
491,2013-12-03,AAPL,,,0.0,,80.9,-0.0,200.0,69.185,13837.0,16180.000000000002,2343.000000000002
492,2013-12-04,AAPL,,,0.0,,80.71,-0.0,200.0,69.185,13837.0,16141.999999999998,2304.999999999998
493,2013-12-04,TSLA,,,0.0,,138.95,-0.0,25.0,189.9,4747.5,3473.7499999999995,-1273.7500000000005
494,2013-12-05,AAPL,,,0.0,,81.13,-0.0,200.0,69.185,13837.0,16226.0,2389.0
495,2013-12-05,TSLA,,,0.0,,140.48,-0.0,25.0,189.9,4747.5,3511.9999999999995,-1235.5000000000005
496,2013-12-06,TSLA,,,0.0,,137.36,-0.0,25.0,189.9,4747.5,3434.0000000000005,-1313.4999999999995
497,2013-12-06,AAPL,,,0.0,,80.0,-0.0,200.0,69.185,13837.0,16000.0,2163.0
498,2013-12-09,AAPL,,,0.0,,80.92,-0.0,200.0,69.185,13837.0,16184.0,2347.0
499,2013-12-09,TSLA,,,0.0,,141.6,-0.0,25.0,189.9,4747.5,3540.0,-1207.5
500,2013-12-10,TSLA,,,0.0,,142.19,-0.0,25.0,189.9,4747.5,3554.75,-1192.75
501,2013-12-10,AAPL,,,0.0,,80.79,-0.0,200.0,69.185,13837.0,16158.000000000002,2321.000000000002
502,2013-12-11,TSLA,,,0.0,,139.65,-0.0,25.0,189.9,4747.5,3491.25,-1256.25
